pressure,pressure_coefficient,dynamic_pressure,absolute_pressure,total_pressure,rel_total_pressure,density,density_all,velocity_magnitude,x_velocity,y_velocity,z_velocity,axial_velocity,radial_velocity,tangential_velocity,rel_velocity_magnitude,relative_x_velocity,relative_y_velocity,relative_z_velocity,rel_tangential_velocity,mesh_x_velocity,mesh_y_velocity,mesh_z_velocity,velocity_angle,relative_velocity_angle,vorticity_mag,helicity,x_vorticity,y_vorticity,z_vorticity,cell_reynolds_number,turb_kinetic_energy,turb_intensity,turb_diss_rate,specific_diss_rate,production_of_k,viscosity_turb,viscosity_eff,viscosity_ratio,y_star,y_plus,turb_reynolds_number_rey,viscosity_lam,wall_shear,x_wall_shear,y_wall_shear,z_wall_shear,skin_friction_coef,cell_partition_active,cell_partition_stored,cell_id,cell_element_type,cell_type,cell_zone,partition_neighbors,cell_weight,x_coordinate,y_coordinate,z_coordinate,axial_coordinate,angular_coordinate,abs_angular_coordinate,radial_coordinate,face_area_magnitude,x_face_area,y_face_area,z_face_area,cell_volume,orthogonal_quality,cell_equiangle_skew,cell_equivolume_skew,face_handedness,mark_poor_elememts,interface_overlap_fraction,cell_wall_distance,adaption_function,adaption_curvature,adaption_space_gradient,adaption_iso_value,boundary_cell_dist,boundary_normal_dist,cell_volume_change,cell_surface_area,cell_warp,cell_children,cell_refine_level,mass_imbalance,strain_rate_mag,dx_velocity_dx,dy_velocity_dx,dz_velocity_dx,dx_velocity_dy,dy_velocity_dy,dz_velocity_dy,dx_velocity_dz,dy_velocity_dz,dz_velocity_dz,dp_dx,dp_dy,dp_dz,velocity:0,velocity:1,velocity:2,vtkOriginalPointIds,Points:0,Points:1,Points:2,vtkOriginalIndices,vtkCompositeIndexArray,,,,z,y,cp
-7.88167,-0.253405,0.0203584,74652.1,-7.86057,-7.86057,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16545,-1.16545,4558.59,0.747961,4558.24,-14.2873,10.5036,41.7707,0.00239727,0.00494446,60.2769,805205,0,1.98E-10,1.80E-05,1.10E-05,0.708864,0.705969,0.117846,1.80E-05,0.0818203,-0.000221776,-0.0818101,0.000781509,0.00263087,4,4,7.55E+06,6,1,28,5,7,-0.001,-0.403811,0.75005,0.75005,-2.9546,3.13903,0.403854,0.000353321,2.37E-06,-3.37E-06,-0.000351893,5.58E-08,0.326824,0.152273,0.152273,0,0,0,4.55E-05,9.23E-08,8.17E-11,2.34E-10,2.34E-10,1,0,1.1786,0.00123605,0,0,0,-1.82E-15,4558.64,-0.0207585,10.2675,-0.190083,-0.236066,-43.1338,0.401857,-14.4774,-4557.84,45.071,0,0,0,0,0,0,229,-0.001,-0.403811,0.75005,133,15,,,,0.75005,0.0254328,-0.447652
-7.73888,-0.247918,0.0218848,74652.3,-7.6884,-7.6884,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07773,-1.07773,4562.44,-0.0621178,4562.36,19.6683,4.74506,35.5204,0.00271011,0.00523216,62.826,766056,0,2.38E-10,1.80E-05,1.32E-05,0.727545,0.724163,0.129469,1.80E-05,0.0811806,0.000450605,-0.0811762,0.000616771,0.0026103,4,4,7.55E+06,6,1,28,5,7,-0.001,-0.437492,0.750361,0.750361,-2.96572,3.13924,0.437533,0.000228068,1.75E-06,-1.83E-06,-0.000226953,3.35E-08,0.490547,0.23089,0.23089,0,0,0,4.72E-05,7.66E-08,4.84E-11,3.08E-10,3.08E-10,1,0,1.28726,0.000726607,0,0,0,-1.19E-15,4562.39,-0.214776,5.11462,-0.338476,0.369561,-33.0569,0.330496,19.3298,-4562.02,40.9674,0,0,0,0,0,0,231,-0.001,-0.437492,0.750361,134,15,,,,0.750361,-0.00233509,-0.433099
-8.40896,-0.271518,0.0202986,74651.6,-8.42394,-8.42394,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.968625,-0.968625,4648.23,0.833768,4648.15,-21.6165,4.95389,29.6477,0.00226046,0.00474074,57.3452,831846,0,1.75E-10,1.80E-05,9.75E-06,0.698561,0.695903,0.11081,1.80E-05,0.0823607,-0.000267781,-0.0823549,0.000870966,0.00264824,4,4,7.55E+06,6,1,28,5,7,-0.001,-0.325741,0.749275,0.749275,3.13837,3.13837,0.325769,0.000170193,1.23E-06,-1.76E-06,-0.00016929,2.20E-08,0.556782,0.230621,0.230621,0,0,0,4.46E-05,6.42E-08,3.36E-11,2.23E-10,2.23E-10,1,0,1.32633,0.000498084,0,0,0,-1.20E-15,4648.18,0.0804788,4.91785,0.117918,-0.0360334,-49.93,0.694743,-21.4986,-4647.45,60.6208,0,0,0,0,0,0,233,-0.001,-0.325741,0.749275,135,15,,,,0.749275,-0.0310797,-0.417587
-8.13023,-0.262193,0.020175,74651.9,-8.13406,-8.13406,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15236,-1.15236,4488.94,-0.00334712,4488.71,-19.9637,12.2942,39.2186,0.00264014,0.00515183,63.8059,783749,0,2.23E-10,1.80E-05,1.24E-05,0.712837,0.709552,0.124518,1.80E-05,0.080437,-0.000415058,-0.0804288,0.000783275,0.00258639,4,4,7.55E+06,6,1,28,5,7,-0.001,-0.362269,0.749641,0.749641,-2.90681,3.13863,0.362308,0.000326068,2.11E-06,-3.18E-06,-0.000324776,4.70E-08,0.505032,0.252525,0.252525,0,0,0,4.61E-05,8.39E-08,6.93E-11,2.89E-10,2.89E-10,1,0,1.37511,0.00103008,0,0,0,-4.56E-15,4489.08,-0.0417221,12.1584,-0.046855,-0.135731,-44.9876,0.52238,-20.0105,-4488.19,54.4185,0,0,0,0,0,0,236,-0.001,-0.362269,0.749641,136,15,,,,0.749641,-0.0588588,-0.396041
-10.7471,-0.344733,0.0239917,74649.3,-10.6973,-10.6973,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14659,-1.14659,4835.48,-1.12749,4834.72,-59.7981,4.88403,38.9767,0.00404008,0.00646975,90.9614,709398,0,3.88E-10,1.80E-05,2.16E-05,0.769549,0.764354,0.165122,1.80E-05,0.0839522,-0.00101858,-0.0839235,0.00149519,0.00269942,4,4,7.55E+06,6,1,28,5,7,-0.001,-0.149193,0.746968,0.746968,-2.89989,3.13585,0.149265,0.000212694,1.53E-06,-3.78E-06,-0.000211523,3.55E-08,0.246815,0.236494,0.236494,0,0,0,4.87E-05,8.10E-08,5.55E-11,2.92E-10,2.92E-10,1,0,1.06295,0.0007383,0,0,0,2.89E-14,4835.95,0.156947,3.86415,-0.191518,-1.01989,-85.9582,1.23471,-59.9896,-4833.49,80.7386,0,0,0,0,0,0,237,-0.001,-0.149193,0.746968,137,15,,,,0.746968,-0.0599637,-0.395223
-9.86705,-0.317574,0.0241693,74650.1,-9.85241,-9.85241,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48384,-1.48384,4789.12,0.342488,4788.54,-45.9922,14.1683,40.7803,0.00313798,0.00571283,74.0449,751444,0,2.89E-10,1.80E-05,1.61E-05,0.752782,0.748867,0.142519,1.80E-05,0.0847002,-0.000791619,-0.0846787,0.00129294,0.00272347,4,4,7.55E+06,6,1,28,5,7,-0.001,-0.200133,0.747754,0.747754,-2.92424,3.13725,0.200194,0.000260789,1.77E-06,-3.97E-06,-0.000259615,4.12E-08,0.343932,0.255714,0.255714,0,0,0,4.76E-05,8.16E-08,6.09E-11,2.15E-10,2.15E-10,1,0,1.21408,0.000880802,0,0,0,-7.44E-15,4789.38,0.267062,13.3629,-0.226406,-0.805414,-68.1576,1.25887,-46.2186,-4787.29,70.1436,0,0,0,0,0,0,239,-0.001,-0.200133,0.747754,138,15,,,,0.747754,-0.0877322,-0.378967
-9.89651,-0.318562,0.024279,74650.1,-9.88304,-9.88304,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46647,-1.46647,4794.85,0.332947,4794.27,-46.6393,14.0903,40.8007,0.00316052,0.00573356,74.3142,748518,0,2.92E-10,1.80E-05,1.62E-05,0.754365,0.750416,0.143324,1.80E-05,0.0847382,-0.000802886,-0.0847163,0.00129958,0.00272469,4,4,7.55E+06,6,1,28,5,7,-0.001,-0.198039,0.747722,0.747722,-2.89989,3.13586,0.198112,0.000258632,1.75E-06,-3.96E-06,-0.000257462,4.10E-08,0.343825,0.254719,0.254719,0,0,0,4.77E-05,8.14E-08,6.05E-11,2.15E-10,2.15E-10,1,0,1.21392,0.000874775,0,0,0,-7.11E-15,4795.12,0.27133,13.2809,-0.223625,-0.809419,-68.688,1.28236,-46.8629,-4792.98,71.5526,0,0,0,0,0,0,241,-0.001,-0.198039,0.747722,139,15,,,,0.747722,-0.119996,-0.360674
-10.2931,-0.331245,0.0249257,74649.7,-10.2768,-10.2768,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.716206,-0.716206,4934.03,-0.808811,4933.39,-61.8478,4.97922,38.366,0.00415044,0.00649713,89.4741,686026,0,4.02E-10,1.80E-05,2.23E-05,0.778532,0.773077,0.16826,1.80E-05,0.0830339,-0.00105377,-0.0830115,0.00127903,0.00266989,4,4,7.55E+06,6,1,28,5,7,-0.001,-0.173138,0.747338,0.747338,-2.89989,3.13585,0.173211,0.000173624,1.50E-06,-2.66E-06,-0.000172429,3.21E-08,0.356425,0.25833,0.25833,0,0,0,4.95E-05,7.50E-08,4.03E-11,3.77E-10,3.77E-10,1,0,1.00361,0.000656898,0,0,0,1.70E-14,4934.71,0.511806,4.29769,-0.269367,-0.681532,-75.749,1.56979,-62.1171,-4931.82,112.278,0,0,0,0,0,0,242,-0.001,-0.173138,0.747338,140,15,,,,0.747338,-0.149193,-0.344733
-8.54325,-0.274636,0.0220242,74651.5,-8.5192,-8.5192,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.071902,0.071902,4746.74,-2.26146,4746.13,-63.3633,9.22483,27.3052,0.00250529,0.00502284,61.8364,802580,0,2.07E-10,1.80E-05,1.15E-05,0.723968,0.720978,0.120205,1.80E-05,0.0847766,-0.00131775,-0.0847546,0.000936065,0.00272592,4,4,7.55E+06,6,1,28,5,7,-0.001,-0.309569,0.749096,0.749096,-2.7792,3.13836,0.309597,8.96E-05,8.70E-07,-9.82E-07,-8.89E-05,1.40E-08,0.492156,0.248984,0.248984,0,0,0,4.56E-05,5.52E-08,1.42E-11,3.16E-10,3.16E-10,1,0,1.02274,0.000312197,0,0,0,-9.66E-16,4746.95,0.288189,8.3689,0.115294,-0.855934,-49.734,0.39566,-63.248,-4745.73,45.6532,0,0,0,0,0,0,243,-0.001,-0.309569,0.749096,141,15,,,,0.749096,-0.173138,-0.331245
-8.77567,-0.280179,0.0220348,74651.2,-8.69158,-8.69158,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131193,0.131193,4639.12,-3.53009,4638.41,-63.9832,15.3144,31.5489,0.00284777,0.00539757,68.026,764824,0,2.49E-10,1.80E-05,1.38E-05,0.727885,0.724314,0.132258,1.80E-05,0.0816033,-0.000969232,-0.0815852,0.000912287,0.00262389,4,4,7.55E+06,6,1,28,5,7,-0.001,-0.291957,0.748901,0.748901,-2.90723,3.13804,0.292004,0.000166872,1.30E-06,-1.86E-06,-0.000165881,2.35E-08,0.319808,0.224404,0.224404,0,0,0,4.68E-05,6.30E-08,3.22E-11,2.72E-10,2.72E-10,1,0,1.36948,0.000509564,0,0,0,-1.25E-15,4639.59,0.315746,14.2194,-0.0685944,-1.09499,-49.0245,0.24703,-64.0518,-4638.16,35.2574,0,0,0,0,0,0,245,-0.001,-0.291957,0.748901,142,15,,,,0.748901,-0.198039,-0.318562
-9.55584,-0.306982,0.0201581,74650.4,-9.52702,-9.52702,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8604,-1.8604,4604.86,0.646979,4604.38,-14.9934,10.3538,36.4544,0.00296108,0.00547118,74.9133,819781,0,2.39E-10,1.80E-05,1.33E-05,0.704297,0.700749,0.12926,1.80E-05,0.0820974,-0.000248726,-0.08208,0.00108465,0.00263978,4,4,7.55E+06,6,1,28,5,7,-0.001,-0.229481,0.748207,0.748207,-2.92425,3.13725,0.229542,0.00022593,1.68E-06,-3.00E-06,-0.000224697,3.76E-08,0.352134,0.266221,0.266221,0,0,0,4.51E-05,7.92E-08,4.92E-11,3.38E-10,3.38E-10,1,0,1.00287,0.000842447,0,0,0,1.21E-14,4605.91,0.00663478,9.99936,0.162101,-0.354421,-59.268,0.0641582,-14.8313,-4604.31,31.6465,0,0,0,0,0,0,246,-0.001,-0.229481,0.748207,143,15,,,,0.748207,-0.200133,-0.317574
-9.15359,-0.294472,0.0204346,74650.8,-9.13769,-9.13769,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21105,-1.21105,4623.49,0.338722,4623.37,-2.57516,8.28768,36.8417,0.00270508,0.00523278,68.5576,818365,0,2.18E-10,1.80E-05,1.21E-05,0.707046,0.703825,0.123761,1.80E-05,0.0826056,-7.91E-05,-0.082598,0.000918944,0.00265612,4,4,7.55E+06,6,1,28,5,7,-0.001,-0.257833,0.748523,0.748523,-2.95341,3.13771,0.257897,0.000256994,1.68E-06,-2.84E-06,-0.00025587,3.80E-08,0.397812,0.248223,0.248223,0,0,0,4.52E-05,7.97E-08,5.66E-11,2.88E-10,2.88E-10,1,0,1.15404,0.00085134,0,0,0,-1.06E-15,4623.97,0.0249359,8.34518,-0.132417,0.0574934,-53.2376,0.548562,-2.70758,-4622.82,65.3316,0,0,0,0,0,0,248,-0.001,-0.257833,0.748523,144,15,,,,0.748523,-0.229481,-0.306982
-9.1664,-0.294867,0.0204281,74650.8,-9.14997,-9.14997,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21907,-1.21907,4624.14,0.344153,4624.02,-3.15474,8.25241,36.8807,0.00270686,0.00523486,68.6559,818816,0,2.18E-10,1.80E-05,1.21E-05,0.706968,0.703745,0.123765,1.80E-05,0.0826174,-8.86E-05,-0.0826097,0.000925475,0.0026565,4,4,7.55E+06,6,1,28,5,7,-0.001,-0.256881,0.748512,0.748512,-2.92425,3.13725,0.256943,0.000259417,1.67E-06,-2.91E-06,-0.000258298,3.82E-08,0.395833,0.248505,0.248505,0,0,0,4.51E-05,7.98E-08,5.68E-11,2.87E-10,2.87E-10,1,0,1.15435,0.000854619,0,0,0,-7.63E-16,4624.64,0.027867,8.3012,-0.125701,0.0487866,-53.5746,0.542553,-3.28044,-4623.48,64.6937,0,0,0,0,0,0,249,-0.001,-0.256881,0.748512,145,15,,,,0.748512,-0.256881,-0.294867
-16.18,-0.702003,0.374733,74643.8,-21.4577,-21.4577,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311999,-0.311999,8721.12,27.1412,3263.07,-1463.99,2.87248,82.5864,0.00584072,0.00719347,208.941,1.05E+06,0,4.85E-10,1.80E-05,2.70E-05,0.759485,0.752272,0.170368,1.80E-05,0.139897,0.0121356,0.10689,-0.0143255,0.00449826,4,4,7.55E+06,6,1,28,5,7,-0.001,0.576103,0.636651,0.636651,0.00173515,0.00173515,0.576126,9.92E-05,5.40E-07,-1.82E-05,3.27E-05,1.33E-08,0.0335946,0.827867,0.827867,0,0,0,4.60E-05,5.85E-08,2.60E-11,9.59E-11,9.59E-11,1,0,1.44191,0.000356931,0,0,0,-7.07E-12,12701,10.7242,-38.7427,-70.6856,-41.6152,1886.97,1056.39,-1534.68,-2206.68,1154.32,0,0,0,0,0,0,251,-0.001,0.576103,0.636651,146,15,,,,0.636651,-0.257833,-0.294472
-0.0886055,0.00102282,0.0330551,74659.9,0.0648649,0.0648649,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100233,-0.100233,5626.94,-8.65136,5617.7,-94.9627,53.9433,43.2219,0.00537098,0.0076537,128.728,734526,0,5.53E-10,1.80E-05,3.08E-05,0.829523,0.822784,0.195747,1.80E-05,0.099865,-0.00135656,-0.0857823,0.0507949,0.00321108,4,4,7.54E+06,6,1,28,5,7,-0.001,0.62394,0.593738,0.593738,0.00159757,0.00159757,0.623967,0.000199181,1.51E-06,-0.000100953,-0.000170522,3.04E-08,0.261203,0.286352,0.286352,0,0,0,4.86E-05,7.89E-08,5.49E-11,2.44E-10,2.44E-10,1,0,1.25115,0.00064024,0,0,0,-5.34E-14,5615.38,-0.0863741,-1.68126,-1.13792,-55.6246,-2440.65,1496.07,-96.1006,-4121.64,2509.75,0,0,0,0,0,0,252,-0.001,0.62394,0.593738,147,15,,,,0.593738,-0.291957,-0.280179
-14.7005,-0.471526,0.00521641,74645.3,-14.6593,-14.6593,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649882,-0.649882,1837.76,-0.449974,1832.12,-104.384,42.8977,16.3685,0.00837061,0.00920748,167.858,655293,0,8.63E-10,1.80E-05,4.80E-05,0.477214,0.454233,0.240489,1.80E-05,0.0319965,-0.00193423,-0.030966,0.00755174,0.00102882,4,4,7.56E+06,6,1,28,5,7,-0.001,0.312258,0.698059,0.698059,0.00331463,0.00331496,0.312304,0.000244752,3.29E-06,-5.93E-05,-0.00023613,4.40E-08,0.490437,0.175882,0.175882,0,0,0,4.99E-05,8.72E-08,6.92E-11,3.97E-10,3.97E-10,1,0,1.03587,0.00089269,0,0,0,-4.00E-14,1842.34,0.974271,15.7589,-3.74288,-27.1389,-420.428,86.5143,-108.127,-1745.61,360.531,0,0,0,0,0,0,254,-0.001,0.312258,0.698059,148,15,,,,0.698059,-0.309569,-0.274636
-14.1371,-0.454338,0.0169571,74645.9,-14.113,-14.113,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258786,-0.258786,3942.29,0.308195,3940.83,-59.3399,39.0594,33.4744,0.00684688,0.00830743,147.72,702516,0,6.52E-10,1.80E-05,3.63E-05,0.694226,0.684094,0.212205,1.80E-05,0.0680142,-0.00104266,-0.0662736,0.0151674,0.00218694,4,4,7.56E+06,6,1,28,5,7,-0.001,0.285859,0.7044,0.7044,0.00331461,0.00331511,0.285905,0.000236991,3.12E-06,-5.32E-05,-0.000229694,4.03E-08,0.536623,0.124793,0.124793,0,0,0,4.87E-05,8.46E-08,6.59E-11,3.54E-10,3.54E-10,1,0,1.14525,0.000836185,0,0,0,1.26E-14,3939.18,0.62584,23.5633,-4.58953,-15.4961,-845.531,191.717,-63.9295,-3749.11,837.342,0,0,0,0,0,0,255,-0.001,0.285859,0.7044,149,15,,,,0.7044,-0.325741,-0.271518
-25.8311,-0.838301,0.0213859,74634.2,-26.0499,-26.0499,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.86871,1.86871,4442.28,1.42389,-4440.16,-96.1916,-23.4787,37.4966,0.00340955,0.00577785,76.8454,756911,0,2.96E-10,1.80E-05,1.65E-05,0.712901,0.708608,0.143576,1.80E-05,0.0769091,-0.00164593,0.0758689,-0.0121963,0.00247295,4,4,7.55E+06,6,1,28,5,7,-0.001,0.432125,0.6681,0.6681,0.00221649,0.00221649,0.432149,0.000268617,3.75E-06,-4.35E-05,-0.000263816,3.79E-08,0.111722,0.27128,0.27128,0,0,0,4.75E-05,8.63E-08,6.64E-11,1.99E-10,1.99E-10,1,0,1.34111,0.000815097,0,0,0,-1.64E-15,4509.26,1.29462,-37.6421,5.64116,-14.1635,691.82,-95.5328,-90.5504,4344.62,-663.344,0,0,0,0,0,0,257,-0.001,0.432125,0.6681,150,15,,,,0.6681,-0.362269,-0.262193
-30.7104,-0.990225,0.0181587,74629.3,-30.778,-30.778,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09245,-2.09245,3463.7,5.54196,-3436.99,-346.402,22.4294,29.732,0.00357803,0.00608413,63.3449,550192,0,4.43E-10,1.80E-05,2.46E-05,0.744912,0.738715,0.175715,1.80E-05,0.0609617,-0.00690847,0.0597701,-0.0083514,0.00196018,4,4,7.56E+06,6,1,28,5,7,-0.001,0.511281,0.657199,0.657199,0.00195609,0.00195609,0.511306,0.000138282,1.42E-06,-1.89E-05,-0.000136033,2.47E-08,0.237107,0.273728,0.273728,0,0,0,5.51E-05,8.46E-08,4.71E-11,1.89E-10,1.89E-10,1,0,1.21265,0.000455954,0,0,0,-2.38E-16,3487.43,3.58818,-26.1594,1.79128,-48.5889,481.098,-60.8371,-344.611,3376.15,-421.855,0,0,0,0,0,0,260,-0.001,0.511281,0.657199,151,15,,,,0.657199,-0.403811,-0.253405
8.09358,0.259714,0.00362263,74668.1,8.08077,8.08077,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00552033,-0.00552033,1735.93,-0.177914,-1688.87,-263.645,22.5721,13.4989,0.000483741,0.00221586,10.3362,678032,0,4.86E-11,1.80E-05,2.70E-06,0.482906,0.481922,0.0568204,1.80E-05,0.0329307,-0.00511591,0.0319335,-0.0018466,0.00105886,5,5,7.53E+06,6,1,28,5,7,-0.001,1.32322,0.192002,0.192002,0.000749932,0.000749932,1.32322,0.000150392,8.17E-07,-8.68E-06,-0.000149185,2.56E-08,0.585835,0.234884,0.234884,0,0,0,4.90E-05,7.26E-08,4.56E-11,2.20E-10,2.20E-10,1,0,1.17696,0.000530437,0,0,0,-3.62E-15,1735.86,0.907038,5.41089,-0.591024,-17.1612,105.432,-7.85451,-264.236,1681.01,-119.726,0,0,0,0,0,0,261,-0.001,1.32322,0.192002,152,15,,,,0.192002,-0.437492,-0.247918
1.6836,0.0560697,0.00250845,74661.7,1.74629,1.74629,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183358,-0.183358,1600.96,0.101814,1600.21,-14.3284,0.954153,10.0933,0.00141444,0.00377051,27.9219,652798,0,1.44E-10,1.80E-05,8.01E-06,0.440156,0.436812,0.0985666,1.80E-05,0.0261696,-0.000195684,-0.0260316,0.00249959,0.000841462,5,5,7.53E+06,6,1,28,5,7,-0.001,1.69875,0.164482,0.164482,0.000591998,0.000591998,1.69876,0.000116594,5.69E-07,-1.11E-05,-0.000115178,1.84E-08,0.849414,0.145529,0.145529,0,0,0,4.99E-05,6.46E-08,3.31E-11,2.31E-10,2.31E-10,1,0,1.10449,0.000375622,0,0,0,4.48E-15,1600.55,0.899519,0.0189943,0.199888,-0.935159,-155.449,16.6108,-14.1285,-1583.6,165.784,0,0,0,0,0,0,263,-0.001,1.69875,0.164482,153,15,,,,0.164482,-0.458388,-0.245138
11.2922,0.363079,0.00454224,74671.3,11.2964,11.2964,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118794,0.118794,1772.7,-4.58499,1761.11,154.095,-99.0513,12.9617,0.00128284,0.00361418,25.6883,651781,0,1.32E-10,1.80E-05,7.33E-06,0.507608,0.50496,0.0948792,1.80E-05,0.0346212,0.00269659,-0.0294934,0.0178676,0.00111322,5,5,7.53E+06,6,1,28,5,7,-0.001,1.11591,0.306719,0.306719,0.00089607,0.00089607,1.11592,9.01E-05,1.07E-06,-4.62E-05,-7.63E-05,1.60E-08,0.732795,0.247857,0.247857,0,0,0,5.01E-05,6.34E-08,2.87E-11,2.54E-10,2.54E-10,1,0,1.01175,0.000326039,0,0,0,-3.16E-13,1775.96,-2.03497,-15.792,-18.9831,83.2594,-784.031,471.683,135.112,-1289.43,783.838,0,0,0,0,0,0,265,-0.001,1.11591,0.306719,154,15,,,,0.306719,-0.477892,-0.242339
10.9209,0.348204,0.00197243,74670.9,10.8312,10.8312,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.69124,2.69124,1289.72,-0.339737,-1263.88,183.48,-115.278,8.90656,0.00118027,0.0034602,23.2896,646708,0,1.22E-10,1.80E-05,6.79E-06,0.382211,0.378803,0.0905663,1.80E-05,0.0203288,0.00401141,0.0168476,-0.0103793,0.000653656,5,5,7.53E+06,6,1,28,5,7,-0.001,1.19411,0.258683,0.258683,0.00082768,0.00082768,1.19412,0.000165763,9.96E-07,-8.65E-05,-0.000140353,2.52E-08,0.695453,0.254386,0.254386,0,0,0,5.00E-05,7.10E-08,5.15E-11,2.22E-10,2.22E-10,1,0,1.32349,0.000512351,0,0,0,-7.77E-15,1291.51,-1.32738,-1.14869,0.868555,114.129,564.043,-356.872,184.349,907.006,-575.404,0,0,0,0,0,0,267,-0.001,1.19411,0.258683,155,15,,,,0.258683,-0.517189,-0.236098
10.4703,0.336642,0.00336966,74670.5,10.473,10.473,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163973,-0.0163973,1678.16,0.816783,-1670.46,85.2783,-44.3277,10.9562,0.00123925,0.0035517,24.8884,654551,0,1.27E-10,1.80E-05,7.07E-06,0.470746,0.468007,0.0928845,1.80E-05,0.0299851,0.00145077,0.0253722,-0.0157103,0.000964148,5,5,7.54E+06,6,1,28,5,7,-0.001,1.20808,0.250039,0.250039,0.00082768,0.00082768,1.20808,8.58E-05,4.30E-07,-4.47E-05,-7.23E-05,1.52E-08,0.74771,0.252035,0.252035,0,0,0,4.99E-05,6.15E-08,2.42E-11,3.08E-10,3.08E-10,1,0,1.01333,0.000310613,0,0,0,-6.15E-15,1676.46,-0.0421816,2.53116,-8.38485,46.8589,741.502,-473.582,76.8935,1196.88,-761.982,0,0,0,0,0,0,268,-0.001,1.20808,0.250039,156,15,,,,0.250039,-0.518166,-0.235985
4.40686,0.14168,0.0425541,74664.4,4.44882,4.44882,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136524,-0.0136524,5719.17,3.55458,5718.85,2.11172,34.5933,37.1908,0.00361103,0.00606433,77.3149,681419,0,3.48E-10,1.80E-05,1.94E-05,0.889964,0.885815,0.158673,1.80E-05,0.107064,-9.10E-05,-0.0929091,0.0532012,0.00344257,5,5,7.52E+06,6,1,28,5,7,-0.001,0.865449,0.453667,0.453667,0.00115538,0.00115538,0.865458,7.43E-05,1.31E-06,-3.65E-05,-6.38E-05,1.31E-08,0.422398,0.254219,0.254219,0,0,0,5.00E-05,5.93E-08,2.21E-11,2.22E-10,2.22E-10,1,0,1.01176,0.000267357,0,0,0,-4.74E-13,5697.43,0.00798682,33.4775,-3.97008,-1.11581,-2460.2,1406.59,-1.85836,-4312.26,2439.94,0,0,0,0,0,0,270,-0.001,0.865449,0.453667,157,15,,,,0.453667,-0.519163,-0.235904
3.9813,0.131773,0.0417841,74664,4.13994,4.13994,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0085933,-0.0085933,5783.88,-4.35083,5783.37,58.1828,-7.18936,43.6222,0.00353723,0.00599815,73.2759,645093,0,3.52E-10,1.80E-05,1.96E-05,0.902119,0.89792,0.159586,1.80E-05,0.104901,0.00105689,-0.0910024,0.0521597,0.00337302,5,5,7.53E+06,6,1,28,5,7,-0.001,0.851616,0.461589,0.461589,0.00117345,0.00117345,0.851633,0.000154439,2.01E-06,-7.63E-05,-0.000133169,2.33E-08,0.449333,0.250965,0.250965,0,0,0,5.08E-05,7.00E-08,5.05E-11,2.80E-10,2.80E-10,1,0,1.37745,0.000461278,0,0,0,1.12E-13,5809.38,-0.475036,14.0672,-21.3394,21.2566,-2521.96,1400.87,36.8434,-4382.5,2457.38,0,0,0,0,0,0,273,-0.001,0.851616,0.461589,158,15,,,,0.461589,-0.545416,-0.234364
