pressure,pressure_coefficient,dynamic_pressure,absolute_pressure,total_pressure,rel_total_pressure,density,density_all,velocity_magnitude,x_velocity,y_velocity,z_velocity,axial_velocity,radial_velocity,tangential_velocity,rel_velocity_magnitude,relative_x_velocity,relative_y_velocity,relative_z_velocity,rel_tangential_velocity,mesh_x_velocity,mesh_y_velocity,mesh_z_velocity,velocity_angle,relative_velocity_angle,vorticity_mag,helicity,x_vorticity,y_vorticity,z_vorticity,cell_reynolds_number,turb_kinetic_energy,turb_intensity,turb_diss_rate,specific_diss_rate,production_of_k,viscosity_turb,viscosity_eff,viscosity_ratio,y_star,y_plus,turb_reynolds_number_rey,viscosity_lam,wall_shear,x_wall_shear,y_wall_shear,z_wall_shear,skin_friction_coef,cell_partition_active,cell_partition_stored,cell_id,cell_element_type,cell_type,cell_zone,partition_neighbors,cell_weight,x_coordinate,y_coordinate,z_coordinate,axial_coordinate,angular_coordinate,abs_angular_coordinate,radial_coordinate,face_area_magnitude,x_face_area,y_face_area,z_face_area,cell_volume,orthogonal_quality,cell_equiangle_skew,cell_equivolume_skew,face_handedness,mark_poor_elememts,interface_overlap_fraction,cell_wall_distance,adaption_function,adaption_curvature,adaption_space_gradient,adaption_iso_value,boundary_cell_dist,boundary_normal_dist,cell_volume_change,cell_surface_area,cell_warp,cell_children,cell_refine_level,mass_imbalance,strain_rate_mag,dx_velocity_dx,dy_velocity_dx,dz_velocity_dx,dx_velocity_dy,dy_velocity_dy,dz_velocity_dy,dx_velocity_dz,dy_velocity_dz,dz_velocity_dz,dp_dx,dp_dy,dp_dz,velocity:0,velocity:1,velocity:2,vtkOriginalPointIds,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__,vtkCompositeIndexArray
-5.40643,-0.174584,0.0188337,74654.6,-5.41074,-5.41074,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194865,-0.194865,3683.96,1.54155,-3683.65,19.3325,-2.43595,36.6572,0.00163379,0.00405764,29.2732,580173,0,1.84784e-010,1.79762e-005,1.02795e-005,0.75768,0.755122,0.114321,1.7976e-005,0.0671405,-0.000421824,-0.0671048,0.00201264,0.00215885,6.32129,6.32129,7.5367e+006,6,1,28,5,7,-0.001,-0.835181,-0.484452,-0.484452,3.14037,3.14037,0.8352,0.000228241,1.39127e-006,6.80071e-006,0.000226748,4.24192e-008,0.347964,0.155271,0.155271,0,0,0,5.38031e-005,8.89248e-008,7.05791e-011,9.12536e-011,9.12536e-011,1,0,1.1263,0.000798954,0,0,0,2.00644e-008,3683.3,0.0843625,-1.87332,-0.618289,0.562625,111.16,-3.38581,18.7143,3680.27,-100.631,0,0,0,0,0,0,59,-0.001,-0.835181,-0.484452,28,0,15
-9.10424,-0.294052,0.0312129,74650.9,-9.11383,-9.11383,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0488736,0.0488736,4942.32,-1.76759,-4941.24,77.672,-12.5474,41.0628,0.00464804,0.00691713,93.9169,638777,0,4.94918e-010,1.79765e-005,2.75321e-005,0.832632,0.826455,0.187028,1.7976e-005,0.0877449,-0.00151307,-0.0871196,0.0102488,0.00282137,6,6,7.53561e+006,6,1,28,5,7,-0.001,-1.48788,-0.460169,-0.460169,3.14093,3.14093,1.48789,0.000162758,1.05936e-006,1.8892e-005,0.000160591,2.86864e-008,0.756988,0.195426,0.195426,0,0,0,5.15526e-005,7.82358e-008,5.51969e-011,1.37066e-010,1.37066e-010,1,0,1.22873,0.000565917,0,0,0,6.52661e-008,4946.79,0.192401,-3.02742,0.998905,9.52,580.21,-67.8546,78.6709,4873.38,-587.847,0,0,0,0,0,0,63,-0.001,-1.48788,-0.460169,29,0,15
-9.77197,-0.310673,0.0325467,74650.2,-9.62943,-9.62943,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.223541,0.223541,4977.64,-4.62271,-4967.72,182.407,-25.3362,39.705,0.00508029,0.00724519,100.473,622875,0,5.50756e-010,1.79766e-005,3.06384e-005,0.853063,0.846294,0.198198,1.7976e-005,0.089599,-0.00388426,-0.0887333,0.0104386,0.00288098,6,6,7.53409e+006,6,1,28,5,7,-0.001,-1.46413,-0.462962,-0.462962,3.14091,3.14091,1.46414,0.000149019,1.06706e-006,1.7286e-005,0.000146939,2.43602e-008,0.717205,0.21658,0.21658,0,0,0,5.22109e-005,7.34252e-008,4.68856e-011,1.91475e-010,1.91475e-010,1,0,1.33419,0.000474977,0,0,0,2.97035e-008,4975.04,0.238554,-5.09612,-0.605658,20.2401,576.604,-69.4942,181.801,4898.22,-578.044,0,0,0,0,0,0,64,-0.001,-1.46413,-0.462962,30,0,15
-5.21897,-0.167874,0.0117386,74654.8,-5.20918,-5.20918,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079405,-0.079405,3113.25,0.43938,-3113.15,-18.7019,3.64921,26.5156,0.00143116,0.00381497,28.7892,651899,0,1.46195e-010,1.79761e-005,8.13277e-006,0.650452,0.64813,0.100904,1.7976e-005,0.0560532,0.000235038,-0.055668,0.00654881,0.00180234,6,6,7.54127e+006,6,1,28,5,7,-0.001,-1.97574,-0.402776,-0.402776,3.14109,3.14109,1.97575,0.000184434,1.13602e-006,2.14156e-005,0.000182043,3.26843e-008,0.680161,0.112462,0.112462,0,0,0,5.04896e-005,8.08822e-008,6.17094e-011,1.92812e-010,1.92812e-010,1,0,1.24348,0.000656397,0,0,0,-2.29356e-008,3112.6,-0.0378999,1.61096,1.3632,-2.03825,360.595,-42.2458,-17.3387,3070.91,-356.906,0,0,0,0,0,0,65,-0.001,-1.97574,-0.402776,31,0,15
-5.31601,-0.170874,0.0124229,74654.7,-5.30177,-5.30177,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102228,-0.102228,3155.85,-0.293838,-3155.68,-27.3341,1.14778,25.5573,0.00152421,0.00393015,29.7581,632906,0,1.59125e-010,1.79762e-005,8.85208e-006,0.665431,0.662949,0.105429,1.7976e-005,0.056976,0.000465846,-0.0565831,0.00665646,0.00183202,6,6,7.53379e+006,6,1,28,5,7,-0.001,-1.95073,-0.405719,-0.405719,3.14108,3.14108,1.95073,0.000157626,1.0633e-006,1.8292e-005,0.00015549,2.68548e-008,0.880788,0.114624,0.114624,0,0,0,5.12191e-005,7.64641e-008,4.49333e-011,3.28804e-010,3.28804e-010,1,0,1.07736,0.000531866,0,0,0,-1.2163e-008,3155.1,-0.138066,-2.18056,-1.54791,-3.32835,365.54,-42.2321,-28.882,3113.45,-356.106,0,0,0,0,0,0,69,-0.001,-1.95073,-0.405719,32,0,15
-5.46506,-0.175052,0.0113051,74654.5,-5.43285,-5.43285,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142015,-0.142015,3030.25,-0.0151624,-3029.81,-36.4039,1.20734,26.4227,0.00148523,0.00389646,29.4794,638601,0,1.55478e-010,1.79762e-005,8.64918e-006,0.646463,0.643993,0.104024,1.7976e-005,0.0543404,0.00067857,-0.0539605,0.00634793,0.00174727,6,6,7.53247e+006,6,1,28,5,7,-0.001,-1.92359,-0.408911,-0.408911,3.14107,3.14107,1.9236,0.000212059,1.21934e-006,2.46334e-005,0.000209395,3.49254e-008,0.849694,0.147432,0.147432,0,0,0,5.09698e-005,8.32831e-008,6.13977e-011,2.5479e-010,2.5479e-010,1,0,1.23363,0.000694253,0,0,0,-1.83596e-008,3028.73,-0.170847,-3.19336,-1.10025,-4.4007,351.033,-40.6222,-37.5042,2989.19,-339.116,0,0,0,0,0,0,70,-0.001,-1.92359,-0.408911,33,0,15
-6.82659,-0.218846,0.0128248,74653.2,-6.79332,-6.79332,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893137,-0.0893137,3297.54,0.546995,-3297.4,-15.3599,1.97637,29.5792,0.00186383,0.00435508,38.3032,663415,0,1.8665e-010,1.79762e-005,1.03833e-005,0.659561,0.656632,0.114119,1.7976e-005,0.0586086,0.000352089,-0.058204,0.00684714,0.00188451,6,6,7.5428e+006,6,1,28,5,7,-0.001,-1.74753,-0.429624,-0.429624,3.14101,3.14101,1.74754,0.000230152,1.2495e-006,2.67437e-005,0.000227335,4.02069e-008,0.786276,0.212506,0.212506,0,0,0,5.00316e-005,8.54494e-008,7.25368e-011,2.01862e-010,2.01862e-010,1,0,1.34199,0.000813101,0,0,0,-3.24813e-010,3297.52,-0.0909274,0.182609,-0.0159806,-1.79376,382.538,-44.81,-15.3759,3252.59,-380.848,0,0,0,0,0,0,71,-0.001,-1.74753,-0.429624,34,0,15
-6.81606,-0.218459,0.012791,74653.2,-6.7813,-6.7813,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892671,-0.0892671,3294.08,0.543627,-3293.93,-15.5655,2.03233,29.431,0.00185614,0.00434624,38.1403,663532,0,1.85801e-010,1.79762e-005,1.03361e-005,0.659142,0.656224,0.113876,1.7976e-005,0.0585452,0.000355893,-0.058141,0.00683974,0.00188247,6,6,7.54327e+006,6,1,28,5,7,-0.001,-1.74879,-0.429475,-0.429475,3.14103,3.14103,1.7488,0.000229195,1.2293e-006,2.66343e-005,0.000226404,3.97885e-008,0.78804,0.21196,0.21196,0,0,0,5.00274e-005,8.51249e-008,7.14761e-011,2.05054e-010,2.05054e-010,1,0,1.33052,0.00080478,0,0,0,-4.38464e-010,3294.03,-0.0905667,0.213107,-0.0069127,-1.81922,382.223,-44.7824,-15.5724,3249.15,-380.414,0,0,0,0,0,0,72,-0.001,-1.74879,-0.429475,35,0,15
-7.06264,-0.227768,0.0139104,74652.9,-7.0697,-7.0697,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116597,-0.116597,3432.82,0.140896,-3432.61,-25.7607,2.53894,28.5351,0.00195462,0.0044983,40.9716,664468,0,1.9871e-010,1.79762e-005,1.10542e-005,0.672509,0.669495,0.117866,1.7976e-005,0.0609432,0.000424946,-0.0605222,0.00711987,0.00195958,6,6,7.54359e+006,6,1,28,5,7,-0.001,-1.72029,-0.432828,-0.432828,3.14101,3.14101,1.7203,0.000190942,1.11185e-006,2.21788e-005,0.00018853,3.24411e-008,0.806617,0.193383,0.193383,0,0,0,5.00292e-005,7.90977e-008,6.06757e-011,1.88352e-010,1.88352e-010,1,0,1.36867,0.000657005,0,0,0,-1.80447e-009,3433.37,-0.0166193,-0.398234,-0.123213,-2.93718,400.686,-47.2071,-25.8839,3385.41,-401.204,0,0,0,0,0,0,73,-0.001,-1.72029,-0.432828,36,0,15
-6.07843,-0.195175,0.0187506,74653.9,-6.05122,-6.05122,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391594,-0.391594,4059.85,0.567413,-4059.81,-6.4484,-4.18966,33.0664,0.00164599,0.0040542,35.3672,703713,0,1.52259e-010,1.79762e-005,8.47015e-006,0.718631,0.716408,0.103485,1.7976e-005,0.0735821,5.34196e-005,-0.0735485,0.0022059,0.00236597,6,6,7.53643e+006,6,1,28,5,7,-0.001,-0.922596,-0.48183,-0.48183,3.14052,3.14052,0.92261,0.00019978,1.17248e-006,5.95405e-006,0.000198518,3.15517e-008,0.781481,0.144029,0.144029,0,0,0,4.87503e-005,7.73876e-008,4.94542e-011,3.13823e-010,3.13823e-010,1,0,1.11928,0.000655614,0,0,0,6.67086e-009,4060.23,-0.149519,-4.36999,0.0868926,-0.18033,121.316,-3.40822,-6.36151,4056.4,-120.167,0,0,0,0,0,0,75,-0.001,-0.922596,-0.48183,37,0,15
-7.1291,-0.22896,0.0243186,74652.9,-7.09636,-7.09636,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74735,-0.74735,4455.19,-1.11867,-4454.33,-70.6123,4.95538,43.0993,0.00257437,0.00507931,52.0027,657893,0,2.55594e-010,1.79763e-005,1.42186e-005,0.786276,0.78282,0.134598,1.7976e-005,0.0815274,0.00131468,-0.081473,0.00244357,0.00262145,6,6,7.54433e+006,6,1,28,5,7,-0.001,-1.10177,-0.476456,-0.476456,3.14067,3.14067,1.10178,0.000325722,1.3852e-006,9.72327e-006,0.000324191,4.84938e-008,0.700564,0.267367,0.267367,0,0,0,5.05884e-005,9.08485e-008,8.27053e-011,3.78538e-010,3.78538e-010,1,0,1.31279,0.00096979,0,0,0,-1.5084e-008,4455.48,-0.238245,3.00238,0.429031,-1.95301,132.988,-3.68129,-70.1832,4450.65,-127.926,0,0,0,0,0,0,79,-0.001,-1.10177,-0.476456,38,0,15
-7.13713,-0.229227,0.0245438,74652.9,-7.10445,-7.10445,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749622,-0.749622,4473.59,-1.13356,-4472.71,-71.2531,4.92068,43.5961,0.00258838,0.00509862,52.4319,658007,0,2.57649e-010,1.79763e-005,1.43329e-005,0.787576,0.784105,0.135124,1.7976e-005,0.0818075,0.00131647,-0.0817527,0.00245196,0.00263045,6,6,7.54403e+006,6,1,28,5,7,-0.001,-1.10402,-0.476389,-0.476389,3.14072,3.14072,1.10403,0.000333646,1.40906e-006,9.96008e-006,0.000332087,4.95168e-008,0.703123,0.267945,0.267945,0,0,0,5.0593e-005,9.15921e-008,8.45775e-011,3.81232e-010,3.81232e-010,1,0,1.31936,0.000990165,0,0,0,-1.4567e-008,4473.86,-0.234087,2.94403,0.43686,-1.97665,133.47,-3.6975,-70.8163,4469.01,-128.244,0,0,0,0,0,0,81,-0.001,-1.10402,-0.476389,39,0,15
-7.29621,-0.235161,0.0266938,74652.7,-7.28684,-7.28684,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31416,-0.31416,4674.47,1.00756,-4674.29,-8.52344,-0.424844,51.3002,0.002498,0.00502422,50.8968,657999,0,2.49307e-010,1.79763e-005,1.38689e-005,0.800191,0.796915,0.133239,1.7976e-005,0.084547,0.000108629,-0.084505,0.00253451,0.00271854,6,6,7.53689e+006,6,1,28,5,7,-0.001,-1.15212,-0.474946,-0.474946,3.14075,3.14075,1.15213,0.000414986,1.81057e-006,1.23865e-005,0.00041299,6.91166e-008,0.541624,0.231222,0.231222,0,0,0,5.06352e-005,1.05152e-007,1.20266e-010,2.83767e-010,2.83767e-010,1,0,1.33951,0.00137798,0,0,0,-8.19258e-009,4674.37,-0.322399,-0.606642,0.26332,-0.181799,140.269,-4.32381,-8.26012,4669.96,-142.004,0,0,0,0,0,0,83,-0.001,-1.15212,-0.474946,40,0,15
-6.28494,-0.201916,0.0201105,74653.7,-6.25952,-6.25952,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347684,-0.347684,4205.74,0.558446,-4205.68,-12.6996,2.55534,38.3804,0.0017971,0.00425473,38.9798,703112,0,1.67484e-010,1.79762e-005,9.31706e-006,0.732305,0.729912,0.10864,1.7976e-005,0.0762294,0.000223055,-0.0761942,0.00228524,0.00245109,6,6,7.54275e+006,6,1,28,5,7,-0.001,-0.954024,-0.480888,-0.480888,3.14056,3.14056,0.954038,0.000267642,1.32451e-006,7.98391e-006,0.000266198,4.40802e-008,0.748872,0.0829096,0.0829096,0,0,0,4.87513e-005,8.53331e-008,7.18593e-011,2.09212e-010,2.09212e-010,1,0,1.22099,0.000913557,0,0,0,1.6971e-008,4205.63,-0.00201177,2.14494,-0.657468,-0.410393,125.961,-4.05099,-13.3571,4201.63,-132.99,0,0,0,0,0,0,85,-0.001,-0.954024,-0.480888,41,0,15
-5.85029,-0.188638,0.0192705,74654.1,-5.8474,-5.8474,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423135,-0.423135,4024.35,0.132655,-4024.28,-14.1768,-2.81154,34.0866,0.00159191,0.00398737,32.8025,673496,0,1.53347e-010,1.79762e-005,8.53065e-006,0.733302,0.731095,0.10397,1.7976e-005,0.0732617,0.000287321,-0.0732273,0.00219626,0.00235567,6,6,7.53645e+006,6,1,28,5,7,-0.001,-0.894029,-0.482687,-0.482687,3.14049,3.14049,0.894039,0.000200605,1.17883e-006,5.97859e-006,0.000199337,3.3006e-008,0.665994,0.151089,0.151089,0,0,0,4.97791e-005,7.9892e-008,5.51934e-011,2.74283e-010,2.74283e-010,1,0,1.09992,0.000670288,0,0,0,3.58179e-009,4025.03,-0.0182854,-3.24059,0.421085,-0.429051,120.31,-3.26038,-13.7557,4021.02,-120.326,0,0,0,0,0,0,86,-0.001,-0.894029,-0.482687,42,0,15
-5.66103,-0.18208,0.011023,74654.3,-5.65169,-5.65169,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110262,-0.110262,2999.63,0.0983951,-2999.43,-22.744,1.02075,29.4259,0.00144596,0.00383838,28.7321,640929,0,1.50186e-010,1.79762e-005,8.3548e-006,0.642786,0.640375,0.102226,1.7976e-005,0.053939,0.000455913,-0.0535659,0.00630151,0.00173436,6,6,7.54612e+006,6,1,28,5,7,-0.001,-1.89204,-0.412623,-0.412623,3.14106,3.14106,1.89204,0.000274187,1.37284e-006,3.18742e-005,0.000270946,4.90118e-008,0.884781,0.11229,0.11229,0,0,0,5.08496e-005,9.29625e-008,8.11799e-011,2.90399e-010,2.90399e-010,1,0,1.1342,0.000974208,0,0,0,-2.24156e-008,3001.15,-0.130583,-1.58724,-0.0449519,-2.60799,350.033,-40.4857,-22.7889,2958.95,-348.657,0,0,0,0,0,0,89,-0.001,-1.89204,-0.412623,43,0,15
-6.70934,-0.216424,0.0198787,74653.3,-6.71095,-6.71095,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373275,-0.373275,4209.67,0.220545,-4209.57,-20.5343,-1.30056,31.244,0.00207189,0.00459408,45.789,711852,0,1.93688e-010,1.79762e-005,1.07748e-005,0.726816,0.724054,0.11678,1.7976e-005,0.0759417,0.00034522,-0.0759059,0.0022766,0.00244184,6,6,7.55076e+006,6,1,28,5,7,-0.001,-1.01548,-0.479044,-0.479044,3.1406,3.1406,1.01549,0.000161675,1.03561e-006,4.8158e-006,0.000160567,2.45913e-008,0.722328,0.152017,0.152017,0,0,0,4.85317e-005,7.03582e-008,3.72973e-011,3.13367e-010,3.13367e-010,1,0,1.13536,0.000514349,0,0,0,3.67009e-009,4210.05,-0.152087,-1.98771,0.0950633,-0.68715,127.012,-3.71756,-20.4392,4205.85,-129.334,0,0,0,0,0,0,92,-0.001,-1.01548,-0.479044,44,0,15
-6.83463,-0.219124,0.0211122,74653.2,-6.79368,-6.79368,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51698,-0.51698,4260.92,-0.921333,-4260.52,-48.6214,1.33749,32.2021,0.00205891,0.00457448,43.9959,685983,0,1.97936e-010,1.79762e-005,1.10111e-005,0.746938,0.744175,0.11826,1.7976e-005,0.0772647,0.00102986,-0.0772207,0.00231603,0.00248439,6,6,7.55094e+006,6,1,28,5,7,-0.001,-1.04159,-0.478261,-0.478261,3.14064,3.14064,1.0416,0.000157166,1.05047e-006,4.68016e-006,0.000156045,2.44057e-008,0.708899,0.1615,0.1615,0,0,0,4.93651e-005,7.03999e-008,4.01457e-011,2.66283e-010,2.66283e-010,1,0,1.10413,0.000501092,0,0,0,-6.88762e-009,4261.55,0.0129738,-0.16164,-0.847695,-1.49913,126.281,-3.70913,-49.4691,4256.81,-134.804,0,0,0,0,0,0,95,-0.001,-1.04159,-0.478261,45,0,15
-8.74186,-0.280094,0.0389406,74651.3,-8.67203,-8.67203,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410052,-0.410052,5791.62,1.95587,-5791.22,-51.4702,1.62179,54.1912,0.00325033,0.00571548,70.4632,699842,0,3.0144e-010,1.79763e-005,1.6769e-005,0.869183,0.86547,0.147312,1.7976e-005,0.105179,0.000798988,-0.105125,0.00315297,0.00338194,6,6,7.54964e+006,6,1,28,5,7,-0.001,-1.37001,-0.468411,-0.468411,3.14085,3.14085,1.37002,0.000274698,1.38048e-006,8.19379e-006,0.000273195,4.60084e-008,0.740741,0.161159,0.161159,0,0,0,4.921e-005,8.69583e-008,7.12339e-011,3.9488e-010,3.9488e-010,1,0,1.19057,0.000944999,0,0,0,1.66448e-008,5791.74,-0.0673323,0.132265,0.403177,-1.48952,176.245,-6.05303,-51.067,5785.16,-198.467,0,0,0,0,0,0,97,-0.001,-1.37001,-0.468411,46,0,15
-8.75909,-0.28065,0.0390397,74651.2,-8.68921,-8.68921,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407278,-0.407278,5800.29,2.01537,-5799.91,-50.2697,1.4752,54.2941,0.00324481,0.00571286,70.4576,700387,0,3.00838e-010,1.79763e-005,1.67355e-005,0.869469,0.865765,0.147184,1.7976e-005,0.105339,0.000770933,-0.105286,0.00315777,0.00338708,6,6,7.54965e+006,6,1,28,5,7,-0.001,-1.37113,-0.468377,-0.468377,3.14087,3.14087,1.37114,0.000275886,1.37671e-006,8.2295e-006,0.000274386,4.60922e-008,0.740192,0.162684,0.162684,0,0,0,4.91917e-005,8.70037e-008,7.13788e-011,3.94142e-010,3.94142e-010,1,0,1.18547,0.000947058,0,0,0,1.71383e-008,5800.42,-0.0655799,0.0256744,0.411994,-1.44953,176.416,-6.07374,-49.8577,5793.83,-199.3,0,0,0,0,0,0,98,-0.001,-1.37113,-0.468377,47,0,15
-7.72974,-0.248531,0.0304718,74652.3,-7.69887,-7.69887,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504673,-0.504673,5015.69,1.47041,-5015.39,-37.6583,-1.78381,46.6454,0.00269668,0.00518023,54.8835,663856,0,2.62296e-010,1.79763e-005,1.45914e-005,0.826697,0.823297,0.136804,1.7976e-005,0.0907084,0.00053841,-0.0906633,0.00271921,0.00291666,6,6,7.5512e+006,6,1,28,5,7,-0.001,-1.25531,-0.471851,-0.471851,3.14081,3.14081,1.25532,0.000239213,1.27362e-006,7.13316e-006,0.000237833,4.24169e-008,0.792333,0.109433,0.109433,0,0,0,5.0426e-005,8.76937e-008,7.05147e-011,2.75324e-010,2.75324e-010,1,0,1.10915,0.000850671,0,0,0,-1.89869e-008,5015.83,-0.0308098,-2.80045,-0.564557,-1.01664,150.345,-4.46965,-38.2229,5010.92,-150.963,0,0,0,0,0,0,102,-0.001,-1.25531,-0.471851,48,0,15
-6.92227,-0.225932,0.0144677,74653.1,-7.01204,-7.01204,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67929,-0.67929,3379.68,-0.575908,-2678.72,55.2419,702.848,21.7168,0.000852879,0.00266004,22.5248,864482,0,6.30993e-011,1.79761e-005,3.5102e-006,0.557852,0.556858,0.0607724,1.7976e-005,0.0606096,0.0105665,-0.0460471,0.00610024,0.00194885,6,6,7.55146e+006,6,1,28,5,7,-0.001,-2.12526,-0.385186,-0.385186,3.14112,3.14112,2.12527,0.00011535,9.46226e-007,6.10873e-005,6.74105e-005,1.82244e-008,0.132272,0.415973,0.415973,0,0,0,4.35512e-005,6.07004e-008,2.67369e-011,3.9417e-010,3.9417e-010,1,0,1.01348,0.000425814,0,0,0,-2.75304e-007,3411.11,-0.767984,1.29348,2.63106,-701.554,441.88,-70.848,57.8729,2607.87,-390.994,0,0,0,0,0,0,104,-0.001,-2.12526,-0.385186,49,0,15
-5.38473,-0.17439,0.0206129,74654.6,-5.40293,-5.40293,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.408335,0.408335,4567.13,0.766541,-4549.77,354.98,-32.9943,32.3027,0.00146456,0.00389727,37.0015,754662,0,1.26025e-010,1.79761e-005,7.01075e-006,0.665456,0.66346,0.0937466,1.7976e-005,0.0702998,-0.00641504,-0.0694519,0.00817038,0.00226043,6,6,7.55167e+006,6,1,28,5,7,-0.001,-2.10378,-0.387714,-0.387714,3.14111,3.14111,2.10378,0.000222529,1.17406e-006,2.5862e-005,0.000219839,3.20106e-008,0.171808,0.366242,0.366242,0,0,0,4.58996e-005,6.79963e-008,4.39352e-011,5.06427e-010,5.06427e-010,1,0,1.41728,0.00069148,0,0,0,1.74936e-007,4571.82,0.128616,5.91986,2.16742,38.9142,540.121,-73.6288,357.148,4476.15,-619.225,0,0,0,0,0,0,106,-0.001,-2.10378,-0.387714,50,0,15
-5.21761,-0.168035,0.0117922,74654.8,-5.21412,-5.21412,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0617623,0.0617623,3190.28,0.798749,-3188.7,56.9798,-7.83639,29.7316,0.00145517,0.00384354,30.8479,686059,0,1.41465e-010,1.79761e-005,7.86965e-006,0.638637,0.636363,0.0990215,1.7976e-005,0.0570199,-0.00126925,-0.0565928,0.0066576,0.00183343,6,6,7.53768e+006,6,1,28,5,7,-0.001,-2.06482,-0.392297,-0.392297,3.14111,3.14111,2.06482,0.000302151,1.35025e-006,3.51439e-005,0.00029874,4.57657e-008,0.438215,0.255738,0.255738,0,0,0,4.91741e-005,8.4973e-008,7.709e-011,2.87872e-010,2.87872e-010,1,0,1.47394,0.000939604,0,0,0,-2.84257e-008,3190.67,0.329717,-0.666829,-0.399321,7.16956,370.157,-42.5171,56.5804,3146.18,-362.714,0,0,0,0,0,0,107,-0.001,-2.06482,-0.392297,51,0,15
-5.15552,-0.165622,0.0109529,74654.8,-5.1399,-5.1399,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158383,-0.158383,3074.47,0.0181253,-3074.09,-41.9542,6.1817,24.2796,0.00136986,0.00373406,28.7527,679926,0,1.34404e-010,1.79761e-005,7.47688e-006,0.632191,0.630009,0.0965687,1.7976e-005,0.055431,0.000650693,-0.0550454,0.00647558,0.00178234,6,6,7.54441e+006,6,1,28,5,7,-0.001,-2.00178,-0.399713,-0.399713,3.1411,3.1411,2.00178,0.000172255,1.07012e-006,2.00004e-005,0.000170012,2.78747e-008,0.616371,0.140206,0.140206,0,0,0,4.93658e-005,7.64485e-008,4.98639e-011,2.22011e-010,2.22011e-010,1,0,1.10116,0.000572099,0,0,0,-2.41013e-008,3075.99,-0.234086,1.20479,1.43067,-4.97692,356.512,-40.5515,-40.5235,3033.54,-351.669,0,0,0,0,0,0,108,-0.001,-2.00178,-0.399713,52,0,15
-7.23261,-0.232801,0.0139872,74652.8,-7.22616,-7.22616,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110389,-0.110389,3451.47,0.0865321,-3451.31,-25.8013,3.15505,24.4206,0.00206342,0.00458147,42.7098,667235,0,2.05241e-010,1.79762e-005,1.14175e-005,0.67465,0.671504,0.119753,1.7976e-005,0.0615705,0.000502593,-0.0611455,0.00719319,0.00197975,6,6,7.55205e+006,6,1,28,5,7,-0.001,-1.69759,-0.435498,-0.435498,3.141,3.141,1.6976,0.000115341,8.62812e-007,1.33751e-005,0.000113695,1.9644e-008,0.82207,0.17793,0.17793,0,0,0,4.99029e-005,6.72041e-008,3.59804e-011,2.32997e-010,2.32997e-010,1,0,1.10208,0.000400103,0,0,0,-2.99383e-009,3452.12,0.050182,0.0908561,0.153997,-3.0642,399.416,-46.4314,-25.6473,3404.88,-398.527,0,0,0,0,0,0,110,-0.001,-1.69759,-0.435498,53,0,15
